Age,Weight(kg),Height(cm),Gender,BMI,BMI_Index,Basal_Metabolic_Rate(BMR)
50,119,171,Male,40.69628262,Obeise,2416
50,119,171,Male,40.69628262,Obeise,2768
50,119,171,Male,40.69628262,Obeise,2768
50,119,171,Male,40.69628262,Obeise,2768
50,119,171,Male,40.69628262,Obeise,3121
50,119,171,Male,40.69628262,Obeise,3121
50,119,171,Male,40.69628262,Obeise,3121
50,119,171,Male,40.69628262,Obeise,3473
50,119,171,Male,40.69628262,Obeise,3473
50,119,171,Male,40.69628262,Obeise,3473
50,119,171,Male,40.69628262,Obeise,3826
50,119,171,Male,40.69628262,Obeise,3826
50,119,171,Male,40.69628262,Obeise,3826
14,77,176,Female,24.85795455,Normal,1639
14,77,176,Female,24.85795455,Normal,1639
14,77,176,Female,24.85795455,Normal,1639
14,77,176,Female,24.85795455,Normal,1966
14,77,176,Female,24.85795455,Normal,1966
14,77,176,Female,24.85795455,Normal,1966
14,77,176,Female,24.85795455,Normal,2253
14,77,176,Female,24.85795455,Normal,2253
14,77,176,Female,24.85795455,Normal,2253
14,77,176,Female,24.85795455,Normal,2540
14,77,176,Female,24.85795455,Normal,2540
14,77,176,Female,24.85795455,Normal,2540
14,77,176,Female,24.85795455,Normal,2827
14,77,176,Female,24.85795455,Normal,2827
14,77,176,Female,24.85795455,Normal,2827
14,77,176,Female,24.85795455,Normal,3114
14,77,176,Female,24.85795455,Normal,3114
14,77,176,Female,24.85795455,Normal,3114
39,90,201,Male,22.27667632,Normal,1966
39,90,201,Male,22.27667632,Normal,1966
39,90,201,Male,22.27667632,Normal,1966
39,90,201,Male,22.27667632,Normal,2359
39,90,201,Male,22.27667632,Normal,2359
39,90,201,Male,22.27667632,Normal,2359
39,90,201,Male,22.27667632,Normal,2703
39,90,201,Male,22.27667632,Normal,2703
39,90,201,Male,22.27667632,Normal,2703
39,90,201,Male,22.27667632,Normal,3047
39,90,201,Male,22.27667632,Normal,3047
39,90,201,Male,22.27667632,Normal,3047
39,90,201,Male,22.27667632,Normal,3391
39,90,201,Male,22.27667632,Normal,3391
39,90,201,Male,22.27667632,Normal,3391
39,90,201,Male,22.27667632,Normal,3735
39,90,201,Male,22.27667632,Normal,3735
39,90,201,Male,22.27667632,Normal,3735
32,109,186,Female,31.50653255,Obeise,1931
32,109,186,Female,31.50653255,Obeise,1931
32,109,186,Female,31.50653255,Obeise,1931
32,109,186,Female,31.50653255,Obeise,2317
32,109,186,Female,31.50653255,Obeise,2317
32,109,186,Female,31.50653255,Obeise,2317
32,109,186,Female,31.50653255,Obeise,2655
32,109,186,Female,31.50653255,Obeise,2655
32,109,186,Female,31.50653255,Obeise,2655
32,109,186,Female,31.50653255,Obeise,2993
32,109,186,Female,31.50653255,Obeise,2993
32,109,186,Female,31.50653255,Obeise,2993
32,109,186,Female,31.50653255,Obeise,3331
32,109,186,Female,31.50653255,Obeise,3331
32,109,186,Female,31.50653255,Obeise,3331
32,109,186,Female,31.50653255,Obeise,3669
32,109,186,Female,31.50653255,Obeise,3669
32,109,186,Female,31.50653255,Obeise,3669
35,58,181,Male,17.70397729,Underweight,1541
35,58,181,Male,17.70397729,Underweight,1541
35,58,181,Male,17.70397729,Underweight,1541
35,58,181,Male,17.70397729,Underweight,1849
35,58,181,Male,17.70397729,Underweight,1849
35,58,181,Male,17.70397729,Underweight,1849
35,58,181,Male,17.70397729,Underweight,2119
35,58,181,Male,17.70397729,Underweight,2119
35,58,181,Male,17.70397729,Underweight,2119
35,58,181,Male,17.70397729,Underweight,2388
35,58,181,Male,17.70397729,Underweight,2388
35,58,181,Male,17.70397729,Underweight,2388
35,58,181,Male,17.70397729,Underweight,2658
35,58,181,Male,17.70397729,Underweight,2658
35,58,181,Male,17.70397729,Underweight,2658
35,58,181,Male,17.70397729,Underweight,2928
35,58,181,Male,17.70397729,Underweight,2928
35,58,181,Male,17.70397729,Underweight,2928
21,49,220,Female,10.12396694,Underweight,1599
21,49,220,Female,10.12396694,Underweight,1599
21,49,220,Female,10.12396694,Underweight,1599
21,49,220,Female,10.12396694,Underweight,1918
21,49,220,Female,10.12396694,Underweight,1918
21,49,220,Female,10.12396694,Underweight,1918
21,49,220,Female,10.12396694,Underweight,2198
21,49,220,Female,10.12396694,Underweight,2198
21,49,220,Female,10.12396694,Underweight,2198
21,49,220,Female,10.12396694,Underweight,2478
21,49,220,Female,10.12396694,Underweight,2478
21,49,220,Female,10.12396694,Underweight,2478
21,49,220,Female,10.12396694,Underweight,2758
21,49,220,Female,10.12396694,Underweight,2758
21,49,220,Female,10.12396694,Underweight,2758
21,49,220,Female,10.12396694,Underweight,3038
21,49,220,Female,10.12396694,Underweight,3038
21,49,220,Female,10.12396694,Underweight,3038
33,87,175,Male,28.40816327,Overweight,1803
33,87,175,Male,28.40816327,Overweight,1803
33,87,175,Male,28.40816327,Overweight,1803
33,87,175,Male,28.40816327,Overweight,2164
33,87,175,Male,28.40816327,Overweight,2164
33,87,175,Male,28.40816327,Overweight,2164
33,87,175,Male,28.40816327,Overweight,2480
33,87,175,Male,28.40816327,Overweight,2480
33,87,175,Male,28.40816327,Overweight,2480
33,87,175,Male,28.40816327,Overweight,2795
33,87,175,Male,28.40816327,Overweight,2795
33,87,175,Male,28.40816327,Overweight,2795
33,87,175,Male,28.40816327,Overweight,3111
33,87,175,Male,28.40816327,Overweight,3111
33,87,175,Male,28.40816327,Overweight,3111
33,87,175,Male,28.40816327,Overweight,3427
33,87,175,Male,28.40816327,Overweight,3427
33,87,175,Male,28.40816327,Overweight,3427
28,90,184,Female,26.5831758,Overweight,1749
28,90,184,Female,26.5831758,Overweight,1749
28,90,184,Female,26.5831758,Overweight,1749
28,90,184,Female,26.5831758,Overweight,2098
28,90,184,Female,26.5831758,Overweight,2098
28,90,184,Female,26.5831758,Overweight,2098
28,90,184,Female,26.5831758,Overweight,2404
28,90,184,Female,26.5831758,Overweight,2404
28,90,184,Female,26.5831758,Overweight,2404
28,90,184,Female,26.5831758,Overweight,2710
28,90,184,Female,26.5831758,Overweight,2710
28,90,184,Female,26.5831758,Overweight,2710
28,90,184,Female,26.5831758,Overweight,3017
28,90,184,Female,26.5831758,Overweight,3017
28,90,184,Female,26.5831758,Overweight,3017
28,90,184,Female,26.5831758,Overweight,3323
28,90,184,Female,26.5831758,Overweight,3323
28,90,184,Female,26.5831758,Overweight,3323
44,58,180,Male,17.90123457,Underweight,1490
44,58,180,Male,17.90123457,Underweight,1490
44,58,180,Male,17.90123457,Underweight,1490
44,58,180,Male,17.90123457,Underweight,1788
44,58,180,Male,17.90123457,Underweight,1788
44,58,180,Male,17.90123457,Underweight,1788
44,58,180,Male,17.90123457,Underweight,2048
44,58,180,Male,17.90123457,Underweight,2048
44,58,180,Male,17.90123457,Underweight,2048
44,58,180,Male,17.90123457,Underweight,2309
44,58,180,Male,17.90123457,Underweight,2309
44,58,180,Male,17.90123457,Underweight,2309
44,58,180,Male,17.90123457,Underweight,2570
44,58,180,Male,17.90123457,Underweight,2570
44,58,180,Male,17.90123457,Underweight,2570
44,58,180,Male,17.90123457,Underweight,2831
44,58,180,Male,17.90123457,Underweight,2831
44,58,180,Male,17.90123457,Underweight,2831
63,71,183,Female,21.20099137,Normal,1377
63,71,183,Female,21.20099137,Normal,1377
63,71,183,Female,21.20099137,Normal,1377
63,71,183,Female,21.20099137,Normal,1653
63,71,183,Female,21.20099137,Normal,1653
63,71,183,Female,21.20099137,Normal,1653
63,71,183,Female,21.20099137,Normal,1894
63,71,183,Female,21.20099137,Normal,1894
63,71,183,Female,21.20099137,Normal,1894
63,71,183,Female,21.20099137,Normal,2135
63,71,183,Female,21.20099137,Normal,2135
63,71,183,Female,21.20099137,Normal,2135
63,71,183,Female,21.20099137,Normal,2376
63,71,183,Female,21.20099137,Normal,2376
63,71,183,Female,21.20099137,Normal,2376
63,71,183,Female,21.20099137,Normal,2617
63,71,183,Female,21.20099137,Normal,2617
63,71,183,Female,21.20099137,Normal,2617
62,46,184,Male,13.58695652,Underweight,1305
62,46,184,Male,13.58695652,Underweight,1305
62,46,184,Male,13.58695652,Underweight,1305
62,46,184,Male,13.58695652,Underweight,1566
62,46,184,Male,13.58695652,Underweight,1566
62,46,184,Male,13.58695652,Underweight,1566
62,46,184,Male,13.58695652,Underweight,1794
62,46,184,Male,13.58695652,Underweight,1794
62,46,184,Male,13.58695652,Underweight,1794
62,46,184,Male,13.58695652,Underweight,2022
62,46,184,Male,13.58695652,Underweight,2022
62,46,184,Male,13.58695652,Underweight,2022
62,46,184,Male,13.58695652,Underweight,2251
62,46,184,Male,13.58695652,Underweight,2251
62,46,184,Male,13.58695652,Underweight,2251
62,46,184,Male,13.58695652,Underweight,2479
62,46,184,Male,13.58695652,Underweight,2479
62,46,184,Male,13.58695652,Underweight,2479
39,59,210,Female,13.37868481,Underweight,1546
39,59,210,Female,13.37868481,Underweight,1546
39,59,210,Female,13.37868481,Underweight,1546
39,59,210,Female,13.37868481,Underweight,1855
39,59,210,Female,13.37868481,Underweight,1855
39,59,210,Female,13.37868481,Underweight,1855
39,59,210,Female,13.37868481,Underweight,2126
39,59,210,Female,13.37868481,Underweight,2126
39,59,210,Female,13.37868481,Underweight,2126
39,59,210,Female,13.37868481,Underweight,2397
39,59,210,Female,13.37868481,Underweight,2397
39,59,210,Female,13.37868481,Underweight,2397
39,59,210,Female,13.37868481,Underweight,2667
39,59,210,Female,13.37868481,Underweight,2667
39,59,210,Female,13.37868481,Underweight,2667
39,59,210,Female,13.37868481,Underweight,2938
39,59,210,Female,13.37868481,Underweight,2938
39,59,210,Female,13.37868481,Underweight,2938
19,89,152,Male,38.52146814,Obeise,1750
19,89,152,Male,38.52146814,Obeise,1750
19,89,152,Male,38.52146814,Obeise,1750
19,89,152,Male,38.52146814,Obeise,2100
19,89,152,Male,38.52146814,Obeise,2100
19,89,152,Male,38.52146814,Obeise,2100
19,89,152,Male,38.52146814,Obeise,2406
19,89,152,Male,38.52146814,Obeise,2406
19,89,152,Male,38.52146814,Obeise,2406
19,89,152,Male,38.52146814,Obeise,2712
19,89,152,Male,38.52146814,Obeise,2712
19,89,152,Male,38.52146814,Obeise,2712
19,89,152,Male,38.52146814,Obeise,3018
19,89,152,Male,38.52146814,Obeise,3018
19,89,152,Male,38.52146814,Obeise,3018
19,89,152,Male,38.52146814,Obeise,3325
19,89,152,Male,38.52146814,Obeise,3325
19,89,152,Male,38.52146814,Obeise,3325
47,83,203,Female,20.14123128,Normal,1702
47,83,203,Female,20.14123128,Normal,1702
47,83,203,Female,20.14123128,Normal,1702
47,83,203,Female,20.14123128,Normal,2043
47,83,203,Female,20.14123128,Normal,2043
47,83,203,Female,20.14123128,Normal,2043
47,83,203,Female,20.14123128,Normal,2341
47,83,203,Female,20.14123128,Normal,2341
47,83,203,Female,20.14123128,Normal,2341
47,83,203,Female,20.14123128,Normal,2639
47,83,203,Female,20.14123128,Normal,2639
47,83,203,Female,20.14123128,Normal,2639
47,83,203,Female,20.14123128,Normal,2937
47,83,203,Female,20.14123128,Normal,2937
47,83,203,Female,20.14123128,Normal,2937
47,83,203,Female,20.14123128,Normal,3235
47,83,203,Female,20.14123128,Normal,3235
47,83,203,Female,20.14123128,Normal,3235
58,102,208,Male,23.57618343,Normal,2035
58,102,208,Male,23.57618343,Normal,2035
58,102,208,Male,23.57618343,Normal,2035
58,102,208,Male,23.57618343,Normal,2442
58,102,208,Male,23.57618343,Normal,2442
58,102,208,Male,23.57618343,Normal,2442
58,102,208,Male,23.57618343,Normal,2798
58,102,208,Male,23.57618343,Normal,2798
58,102,208,Male,23.57618343,Normal,2798
58,102,208,Male,23.57618343,Normal,3154
58,102,208,Male,23.57618343,Normal,3154
58,102,208,Male,23.57618343,Normal,3154
58,102,208,Male,23.57618343,Normal,3510
58,102,208,Male,23.57618343,Normal,3510
58,102,208,Male,23.57618343,Normal,3510
58,102,208,Male,23.57618343,Normal,3866
58,102,208,Male,23.57618343,Normal,3866
58,102,208,Male,23.57618343,Normal,3866
41,100,158,Female,40.05768306,Obeise,1621
41,100,158,Female,40.05768306,Obeise,1621
41,100,158,Female,40.05768306,Obeise,1621
41,100,158,Female,40.05768306,Obeise,1945
41,100,158,Female,40.05768306,Obeise,1945
41,100,158,Female,40.05768306,Obeise,1945
41,100,158,Female,40.05768306,Obeise,2229
41,100,158,Female,40.05768306,Obeise,2229
41,100,158,Female,40.05768306,Obeise,2229
41,100,158,Female,40.05768306,Obeise,2513
41,100,158,Female,40.05768306,Obeise,2513
41,100,158,Female,40.05768306,Obeise,2513
41,100,158,Female,40.05768306,Obeise,2797
41,100,158,Female,40.05768306,Obeise,2797
41,100,158,Female,40.05768306,Obeise,2797
41,100,158,Female,40.05768306,Obeise,3080
41,100,158,Female,40.05768306,Obeise,3080
41,100,158,Female,40.05768306,Obeise,3080
26,88,162,Male,33.53147386,Obeise,1767
26,88,162,Male,33.53147386,Obeise,1767
26,88,162,Male,33.53147386,Obeise,1767
26,88,162,Male,33.53147386,Obeise,2121
26,88,162,Male,33.53147386,Obeise,2121
26,88,162,Male,33.53147386,Obeise,2121
26,88,162,Male,33.53147386,Obeise,2430
26,88,162,Male,33.53147386,Obeise,2430
26,88,162,Male,33.53147386,Obeise,2430
26,88,162,Male,33.53147386,Obeise,2739
26,88,162,Male,33.53147386,Obeise,2739
26,88,162,Male,33.53147386,Obeise,2739
26,88,162,Male,33.53147386,Obeise,3048
26,88,162,Male,33.53147386,Obeise,3048
26,88,162,Male,33.53147386,Obeise,3048
26,88,162,Male,33.53147386,Obeise,3358
26,88,162,Male,33.53147386,Obeise,3358
26,88,162,Male,33.53147386,Obeise,3358
36,95,154,Female,40.05734525,Obeise,1571
36,95,154,Female,40.05734525,Obeise,1571
36,95,154,Female,40.05734525,Obeise,1571
36,95,154,Female,40.05734525,Obeise,1885
36,95,154,Female,40.05734525,Obeise,1885
36,95,154,Female,40.05734525,Obeise,1885
36,95,154,Female,40.05734525,Obeise,2160
36,95,154,Female,40.05734525,Obeise,2160
36,95,154,Female,40.05734525,Obeise,2160
36,95,154,Female,40.05734525,Obeise,2435
36,95,154,Female,40.05734525,Obeise,2435
36,95,154,Female,40.05734525,Obeise,2435
36,95,154,Female,40.05734525,Obeise,2710
36,95,154,Female,40.05734525,Obeise,2710
36,95,154,Female,40.05734525,Obeise,2710
36,95,154,Female,40.05734525,Obeise,2985
36,95,154,Female,40.05734525,Obeise,2985
36,95,154,Female,40.05734525,Obeise,2985
25,95,208,Male,21.95821006,Normal,2130
25,95,208,Male,21.95821006,Normal,2130
25,95,208,Male,21.95821006,Normal,2130
25,95,208,Male,21.95821006,Normal,2556
25,95,208,Male,21.95821006,Normal,2556
25,95,208,Male,21.95821006,Normal,2556
25,95,208,Male,21.95821006,Normal,2928
25,95,208,Male,21.95821006,Normal,2928
25,95,208,Male,21.95821006,Normal,2928
25,95,208,Male,21.95821006,Normal,3301
25,95,208,Male,21.95821006,Normal,3301
25,95,208,Male,21.95821006,Normal,3301
25,95,208,Male,21.95821006,Normal,3674
25,95,208,Male,21.95821006,Normal,3674
25,95,208,Male,21.95821006,Normal,3674
25,95,208,Male,21.95821006,Normal,4047
25,95,208,Male,21.95821006,Normal,4047
25,95,208,Male,21.95821006,Normal,4047
44,105,193,Female,28.18867621,Overweight,1875
44,105,193,Female,28.18867621,Overweight,1875
44,105,193,Female,28.18867621,Overweight,1875
44,105,193,Female,28.18867621,Overweight,2250
44,105,193,Female,28.18867621,Overweight,2250
44,105,193,Female,28.18867621,Overweight,2250
44,105,193,Female,28.18867621,Overweight,2578
44,105,193,Female,28.18867621,Overweight,2578
44,105,193,Female,28.18867621,Overweight,2578
44,105,193,Female,28.18867621,Overweight,2906
44,105,193,Female,28.18867621,Overweight,2906
44,105,193,Female,28.18867621,Overweight,2906
44,105,193,Female,28.18867621,Overweight,3234
44,105,193,Female,28.18867621,Overweight,3234
44,105,193,Female,28.18867621,Overweight,3234
44,105,193,Female,28.18867621,Overweight,3562
44,105,193,Female,28.18867621,Overweight,3562
44,105,193,Female,28.18867621,Overweight,3562
18,99,220,Male,20.45454545,Normal,2280
18,99,220,Male,20.45454545,Normal,2280
18,99,220,Male,20.45454545,Normal,2280
18,99,220,Male,20.45454545,Normal,2736
18,99,220,Male,20.45454545,Normal,2736
18,99,220,Male,20.45454545,Normal,2736
18,99,220,Male,20.45454545,Normal,3135
18,99,220,Male,20.45454545,Normal,3135
18,99,220,Male,20.45454545,Normal,3135
18,99,220,Male,20.45454545,Normal,3534
18,99,220,Male,20.45454545,Normal,3534
18,99,220,Male,20.45454545,Normal,3534
18,99,220,Male,20.45454545,Normal,3933
18,99,220,Male,20.45454545,Normal,3933
18,99,220,Male,20.45454545,Normal,3933
18,99,220,Male,20.45454545,Normal,4332
18,99,220,Male,20.45454545,Normal,4332
18,99,220,Male,20.45454545,Normal,4332
30,74,185,Female,21.62162162,Normal,1585
30,74,185,Female,21.62162162,Normal,1585
30,74,185,Female,21.62162162,Normal,1585
30,74,185,Female,21.62162162,Normal,1902
30,74,185,Female,21.62162162,Normal,1902
30,74,185,Female,21.62162162,Normal,1902
30,74,185,Female,21.62162162,Normal,2179
30,74,185,Female,21.62162162,Normal,2179
30,74,185,Female,21.62162162,Normal,2179
30,74,185,Female,21.62162162,Normal,2457
30,74,185,Female,21.62162162,Normal,2457
30,74,185,Female,21.62162162,Normal,2457
30,74,185,Female,21.62162162,Normal,2734
30,74,185,Female,21.62162162,Normal,2734
30,74,185,Female,21.62162162,Normal,2734
30,74,185,Female,21.62162162,Normal,3011
30,74,185,Female,21.62162162,Normal,3011
30,74,185,Female,21.62162162,Normal,3011
19,65,208,Male,15.02403846,Underweight,1860
19,65,208,Male,15.02403846,Underweight,1860
19,65,208,Male,15.02403846,Underweight,1860
19,65,208,Male,15.02403846,Underweight,2232
19,65,208,Male,15.02403846,Underweight,2232
19,65,208,Male,15.02403846,Underweight,2232
19,65,208,Male,15.02403846,Underweight,2557
19,65,208,Male,15.02403846,Underweight,2557
19,65,208,Male,15.02403846,Underweight,2557
19,65,208,Male,15.02403846,Underweight,2883
19,65,208,Male,15.02403846,Underweight,2883
19,65,208,Male,15.02403846,Underweight,2883
19,65,208,Male,15.02403846,Underweight,3208
19,65,208,Male,15.02403846,Underweight,3208
19,65,208,Male,15.02403846,Underweight,3208
19,65,208,Male,15.02403846,Underweight,3534
19,65,208,Male,15.02403846,Underweight,3534
19,65,208,Male,15.02403846,Underweight,3534
40,79,159,Female,31.24876389,Obeise,1422
40,79,159,Female,31.24876389,Obeise,1422
40,79,159,Female,31.24876389,Obeise,1422
40,79,159,Female,31.24876389,Obeise,1707
40,79,159,Female,31.24876389,Obeise,1707
40,79,159,Female,31.24876389,Obeise,1707
40,79,159,Female,31.24876389,Obeise,1956
40,79,159,Female,31.24876389,Obeise,1956
40,79,159,Female,31.24876389,Obeise,1956
40,79,159,Female,31.24876389,Obeise,2205
40,79,159,Female,31.24876389,Obeise,2205
40,79,159,Female,31.24876389,Obeise,2205
40,79,159,Female,31.24876389,Obeise,2454
40,79,159,Female,31.24876389,Obeise,2454
40,79,159,Female,31.24876389,Obeise,2454
40,79,159,Female,31.24876389,Obeise,2703
40,79,159,Female,31.24876389,Obeise,2703
40,79,159,Female,31.24876389,Obeise,2703
36,49,172,Male,16.56300703,Underweight,1390
36,49,172,Male,16.56300703,Underweight,1390
36,49,172,Male,16.56300703,Underweight,1390
36,49,172,Male,16.56300703,Underweight,1668
36,49,172,Male,16.56300703,Underweight,1668
36,49,172,Male,16.56300703,Underweight,1668
36,49,172,Male,16.56300703,Underweight,1911
36,49,172,Male,16.56300703,Underweight,1911
36,49,172,Male,16.56300703,Underweight,1911
36,49,172,Male,16.56300703,Underweight,2154
36,49,172,Male,16.56300703,Underweight,2154
36,49,172,Male,16.56300703,Underweight,2154
36,49,172,Male,16.56300703,Underweight,2397
36,49,172,Male,16.56300703,Underweight,2397
36,49,172,Male,16.56300703,Underweight,2397
36,49,172,Male,16.56300703,Underweight,2641
36,49,172,Male,16.56300703,Underweight,2641
36,49,172,Male,16.56300703,Underweight,2641
50,94,170,Female,32.52595156,Obeise,1591
50,94,170,Female,32.52595156,Obeise,1591
50,94,170,Female,32.52595156,Obeise,1591
50,94,170,Female,32.52595156,Obeise,1909
50,94,170,Female,32.52595156,Obeise,1909
50,94,170,Female,32.52595156,Obeise,1909
50,94,170,Female,32.52595156,Obeise,2188
50,94,170,Female,32.52595156,Obeise,2188
50,94,170,Female,32.52595156,Obeise,2188
50,94,170,Female,32.52595156,Obeise,2466
50,94,170,Female,32.52595156,Obeise,2466
50,94,170,Female,32.52595156,Obeise,2466
50,94,170,Female,32.52595156,Obeise,2745
50,94,170,Female,32.52595156,Obeise,2745
50,94,170,Female,32.52595156,Obeise,2745
50,94,170,Female,32.52595156,Obeise,3023
50,94,170,Female,32.52595156,Obeise,3023
50,94,170,Female,32.52595156,Obeise,3023
22,115,211,Male,25.83050695,Overweight,2363
22,115,211,Male,25.83050695,Overweight,2363
22,115,211,Male,25.83050695,Overweight,2363
22,115,211,Male,25.83050695,Overweight,2836
22,115,211,Male,25.83050695,Overweight,2836
22,115,211,Male,25.83050695,Overweight,2836
22,115,211,Male,25.83050695,Overweight,3250
22,115,211,Male,25.83050695,Overweight,3250
22,115,211,Male,25.83050695,Overweight,3250
22,115,211,Male,25.83050695,Overweight,3663
22,115,211,Male,25.83050695,Overweight,3663
22,115,211,Male,25.83050695,Overweight,3663
22,115,211,Male,25.83050695,Overweight,4077
22,115,211,Male,25.83050695,Overweight,4077
22,115,211,Male,25.83050695,Overweight,4077
22,115,211,Male,25.83050695,Overweight,4491
22,115,211,Male,25.83050695,Overweight,4491
22,115,211,Male,25.83050695,Overweight,4491
55,49,211,Female,11.00604209,Underweight,1372
55,49,211,Female,11.00604209,Underweight,1372
55,49,211,Female,11.00604209,Underweight,1372
55,49,211,Female,11.00604209,Underweight,1647
55,49,211,Female,11.00604209,Underweight,1647
55,49,211,Female,11.00604209,Underweight,1647
55,49,211,Female,11.00604209,Underweight,1887
55,49,211,Female,11.00604209,Underweight,1887
55,49,211,Female,11.00604209,Underweight,1887
55,49,211,Female,11.00604209,Underweight,2127
55,49,211,Female,11.00604209,Underweight,2127
55,49,211,Female,11.00604209,Underweight,2127
55,49,211,Female,11.00604209,Underweight,2367
55,49,211,Female,11.00604209,Underweight,2367
55,49,211,Female,11.00604209,Underweight,2367
55,49,211,Female,11.00604209,Underweight,2608
55,49,211,Female,11.00604209,Underweight,2608
55,49,211,Female,11.00604209,Underweight,2608
50,85,208,Male,19.64681953,Normal,1905
50,85,208,Male,19.64681953,Normal,1905
50,85,208,Male,19.64681953,Normal,1905
50,85,208,Male,19.64681953,Normal,2286
50,85,208,Male,19.64681953,Normal,2286
50,85,208,Male,19.64681953,Normal,2286
50,85,208,Male,19.64681953,Normal,2619
50,85,208,Male,19.64681953,Normal,2619
50,85,208,Male,19.64681953,Normal,2619
50,85,208,Male,19.64681953,Normal,2952
50,85,208,Male,19.64681953,Normal,2952
50,85,208,Male,19.64681953,Normal,2952
50,85,208,Male,19.64681953,Normal,3286
50,85,208,Male,19.64681953,Normal,3286
50,85,208,Male,19.64681953,Normal,3286
50,85,208,Male,19.64681953,Normal,3619
50,85,208,Male,19.64681953,Normal,3619
50,85,208,Male,19.64681953,Normal,3619
43,85,195,Female,22.35371466,Normal,1692
43,85,195,Female,22.35371466,Normal,1692
43,85,195,Female,22.35371466,Normal,1692
43,85,195,Female,22.35371466,Normal,2031
43,85,195,Female,22.35371466,Normal,2031
43,85,195,Female,22.35371466,Normal,2031
43,85,195,Female,22.35371466,Normal,2327
43,85,195,Female,22.35371466,Normal,2327
43,85,195,Female,22.35371466,Normal,2327
43,85,195,Female,22.35371466,Normal,2623
43,85,195,Female,22.35371466,Normal,2623
43,85,195,Female,22.35371466,Normal,2623
43,85,195,Female,22.35371466,Normal,2919
43,85,195,Female,22.35371466,Normal,2919
43,85,195,Female,22.35371466,Normal,2919
43,85,195,Female,22.35371466,Normal,3216
43,85,195,Female,22.35371466,Normal,3216
43,85,195,Female,22.35371466,Normal,3216
39,104,157,Male,42.19238103,Obeise,1831
39,104,157,Male,42.19238103,Obeise,1831
39,104,157,Male,42.19238103,Obeise,1831
39,104,157,Male,42.19238103,Obeise,2197
39,104,157,Male,42.19238103,Obeise,2197
39,104,157,Male,42.19238103,Obeise,2197
39,104,157,Male,42.19238103,Obeise,2517
39,104,157,Male,42.19238103,Obeise,2517
39,104,157,Male,42.19238103,Obeise,2517
39,104,157,Male,42.19238103,Obeise,2838
39,104,157,Male,42.19238103,Obeise,2838
39,104,157,Male,42.19238103,Obeise,2838
39,104,157,Male,42.19238103,Obeise,3158
39,104,157,Male,42.19238103,Obeise,3158
39,104,157,Male,42.19238103,Obeise,3158
39,104,157,Male,42.19238103,Obeise,3479
39,104,157,Male,42.19238103,Obeise,3479
39,104,157,Male,42.19238103,Obeise,3479
22,98,207,Female,22.87101216,Normal,2002
22,98,207,Female,22.87101216,Normal,2002
22,98,207,Female,22.87101216,Normal,2002
22,98,207,Female,22.87101216,Normal,2403
22,98,207,Female,22.87101216,Normal,2403
22,98,207,Female,22.87101216,Normal,2403
22,98,207,Female,22.87101216,Normal,2753
22,98,207,Female,22.87101216,Normal,2753
22,98,207,Female,22.87101216,Normal,2753
22,98,207,Female,22.87101216,Normal,3104
22,98,207,Female,22.87101216,Normal,3104
22,98,207,Female,22.87101216,Normal,3104
22,98,207,Female,22.87101216,Normal,3454
22,98,207,Female,22.87101216,Normal,3454
22,98,207,Female,22.87101216,Normal,3454
22,98,207,Female,22.87101216,Normal,3805
22,98,207,Female,22.87101216,Normal,3805
22,98,207,Female,22.87101216,Normal,3805
17,64,173,Male,21.383942,Normal,1641
17,64,173,Male,21.383942,Normal,1641
17,64,173,Male,21.383942,Normal,1641
17,64,173,Male,21.383942,Normal,1969
17,64,173,Male,21.383942,Normal,1969
17,64,173,Male,21.383942,Normal,1969
17,64,173,Male,21.383942,Normal,2256
17,64,173,Male,21.383942,Normal,2256
17,64,173,Male,21.383942,Normal,2256
17,64,173,Male,21.383942,Normal,2543
17,64,173,Male,21.383942,Normal,2543
17,64,173,Male,21.383942,Normal,2543
17,64,173,Male,21.383942,Normal,2831
17,64,173,Male,21.383942,Normal,2831
17,64,173,Male,21.383942,Normal,2831
17,64,173,Male,21.383942,Normal,3118
17,64,173,Male,21.383942,Normal,3118
17,64,173,Male,21.383942,Normal,3118
16,67,160,Female,26.171875,Overweight,1429
16,67,160,Female,26.171875,Overweight,1429
16,67,160,Female,26.171875,Overweight,1429
16,67,160,Female,26.171875,Overweight,1714
16,67,160,Female,26.171875,Overweight,1714
16,67,160,Female,26.171875,Overweight,1714
16,67,160,Female,26.171875,Overweight,1964
16,67,160,Female,26.171875,Overweight,1964
16,67,160,Female,26.171875,Overweight,1964
16,67,160,Female,26.171875,Overweight,2214
16,67,160,Female,26.171875,Overweight,2214
16,67,160,Female,26.171875,Overweight,2214
16,67,160,Female,26.171875,Overweight,2465
16,67,160,Female,26.171875,Overweight,2465
16,67,160,Female,26.171875,Overweight,2465
16,67,160,Female,26.171875,Overweight,2715
16,67,160,Female,26.171875,Overweight,2715
16,67,160,Female,26.171875,Overweight,2715
59,96,213,Male,21.15982279,Normal,2001
59,96,213,Male,21.15982279,Normal,2001
59,96,213,Male,21.15982279,Normal,2001
59,96,213,Male,21.15982279,Normal,2401
59,96,213,Male,21.15982279,Normal,2401
59,96,213,Male,21.15982279,Normal,2401
59,96,213,Male,21.15982279,Normal,2751
59,96,213,Male,21.15982279,Normal,2751
59,96,213,Male,21.15982279,Normal,2751
59,96,213,Male,21.15982279,Normal,3101
